Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Activity
-1440.979004,-354.003906,233.215332,-60.287476,-60.569763,-0.686646,3
-30.578613,113.891602,-177.612305,-28.152466,-30.128479,10.681152,3
95.275879,0.854492,1053.039551,5.037132,-18.195431,10.918024,2
11.413574,124.084473,-414.611816,-35.324097,-39.44397,36.392212,3
-35.217285,-72.021484,1003.540039,-23.260292,16.541203,3.799799,2
70.617676,117.675781,785.766602,-13.525185,0.046451,-20.606634,2
83.068848,92.102051,769.042969,-5.369362,-7.048885,-18.218634,2
-2000,-169.189453,-318.115234,-76.255798,-119.895935,-12.09259,3
58.410645,5.187988,998.168945,-14.318642,-3.58514,-19.462225,2
19.53125,-42.175293,1070.129395,-0.906166,-14.441769,15.289667,2
-1280.456543,-306.70166,253.723145,-57.884216,28.831482,32.653809,3
-130.981445,-33.752441,958.984375,-10.587868,-13.243954,-3.455755,2
109.130859,33.203125,871.398926,18.129173,5.371769,6.30224,2
-80.993652,12.451172,903.625488,-3.042397,-2.280514,-13.152716,2
102.050781,-73.425293,1093.688965,2.664391,-5.85107,8.217218,2
-104.125977,-10.498047,926.757812,-9.473976,-9.024899,-7.247564,2
-1211.05957,-466.369629,128.845215,23.391724,23.81897,-16.88385,3
-184.875488,-67.260742,1025.146484,44.778648,8.103092,8.69787,2
230.895996,53.466797,963.928223,-17.355141,-16.631405,-21.316168,2
-914.428711,2.929688,-321.472168,-3.929138,-0.427246,-0.25177,1
-934.265137,652.282715,-1280.456543,-7.293701,24.06311,-36.849976,3
2.075195,-49.133301,71.105957,65.155029,19.248962,-61.546326,3
-913.94043,3.479004,-334.16748,-4.40979,-0.50354,-0.282288,1
118.835449,97.351074,796.691895,-18.476662,-1.891415,-20.331976,2
-151.794434,355.59082,-48.217773,-12.664795,1.441956,13.038635,3
-18.676758,-92.895508,1011.657715,-14.677223,13.199528,1.800898,2
-1071.777344,746.398926,-861.755371,54.718018,-37.994385,-52.879333,3
-34.362793,-152.160645,1078.552246,-9.908852,12.207706,-2.845404,2
-125.366211,-57.556152,1011.413574,-3.927406,4.898746,1.343134,2
-2000,216.918945,-802.429199,-108.291626,-57.472229,21.316528,3
-185.668945,39.733887,952.087402,18.16732,-20.140926,19.646051,2
-1283.447266,-399.902344,-50.415039,25.230408,53.604126,-4.78363,3
-1393.493652,190.856934,163.757324,55.183411,-26.145935,-66.642761,3
76.721191,-37.04834,1005.310059,-15.890297,-0.251095,-19.508001,2
-902.648926,-6.896973,-318.17627,2.655029,-1.312256,0.213623,1
-335.81543,54.199219,25.878906,-60.035706,16.174316,38.215637,3
-20.874023,-66.223145,1031.188965,7.013145,22.606571,5.974176,2
-1429.199219,-458.618164,140.808105,32.287598,57.167053,-15.792847,3
-347.717285,37.231445,968.75,22.966209,-5.683224,23.140314,2
87.524414,29.907227,1045.654297,2.374474,-27.838985,15.701654,2
-2000,-107.48291,-521.789551,-145.53833,-69.480896,17.601013,3
-768.066406,-13.305664,47.180176,42.015076,28.503418,11.238098,3
41.931152,-133.483887,1025.085449,-12.006935,27.458866,-7.163641,2
10.253906,-94.360352,1120.605469,18.945518,-7.033627,0.328425,2
95.092773,-14.404297,856.628418,6.013695,8.537968,3.578547,2
11.962891,-119.628906,1033.935547,-8.604225,26.718815,-2.944586,2
-907.348633,2.319336,-327.331543,-2.632141,1.190186,0.099182,1
-63.293457,-52.67334,1201.35498,2.977196,-9.208004,2.319696,2
-54.443359,-81.665039,983.825684,10.591331,6.340702,-2.380011,2
0.610352,21.972656,967.529297,25.720421,-0.495236,14.953974,2
-919.250488,5.859375,-323.364258,-4.173279,-0.801086,-0.556946,1
64.51416,19.836426,994.445801,35.219017,-0.075619,-22.185919,2
95.397949,-94.360352,1126.89209,-8.390602,-8.193295,10.399225,2
63.598633,-12.023926,1018.066406,0.856224,-18.904964,12.771967,2
-923.339844,-16.418457,-318.42041,0.38147,0.106812,-0.289917,1
-1579.040527,-308.044434,-29.724121,-99.79248,-87.905884,-3.036499,3
205.566406,16.784668,1045.349121,10.286156,-8.12463,-7.560369,2
0.366211,-58.105469,1102.050781,3.015343,-0.525753,1.884821,2
60.241699,80.993652,978.57666,-0.089821,0.801762,-19.805548,2
-58.837891,-100.158691,1010.864258,-15.028175,11.543949,0.13006,2
-2000,88.745117,-387.634277,138.35144,73.242188,-0.106812,3
-509.155273,352.722168,-1100.952148,115.67688,-32.958984,-108.24585,3
-52.001953,-110.534668,1041.625977,-13.426003,12.558659,0.770929,2
38.269043,-14.099121,834.16748,8.348289,10.292728,11.375788,2
-7.995605,-64.025879,1019.40918,-4.530128,22.156437,6.019953,2
-1361.022949,405.578613,-379.150391,94.940186,-59.593201,-45.333862,3
-1158.14209,-343.322754,318.29834,-55.099487,-59.051514,4.844666,3
358.764648,-102.905273,-9.460449,51.383972,-23.727417,-59.707642,3
-907.043457,-1.464844,-315.429688,-2.639771,-1.708984,-0.427246,1
-902.038574,11.047363,-325.012207,3.135681,-1.693726,-0.068665,1
-2000,-262.878418,-340.393066,-124.191284,-131.111145,1.296997,3
-911.010742,-11.230469,-314.51416,-3.875732,-0.450134,-0.587463,1
95.031738,102.294922,263.73291,-42.221069,-48.782349,11.421204,3
-43.823242,-78.918457,1005.126953,-23.962196,15.137394,3.334406,2
-97.77832,107.36084,129.638672,-44.837952,17.982483,27.420044,3
-1847.473145,-108.337402,-199.951172,-107.10144,-162.055969,-13.122559,3
20.629883,-8.361816,883.666992,13.978783,5.638798,14.717463,2
-906.12793,-2.197266,-311.584473,-3.646851,-0.37384,-0.305176,1
-616.516113,199.401855,34.790039,35.980225,-7.362366,10.566711,3
-969.665527,-68.847656,44.433594,55.549622,26.786804,13.893127,3
165.283203,-99.731445,1143.798828,-0.73069,-11.374752,9.537104,2
-371.826172,7.8125,1005.67627,20.837608,7.736881,21.255854,2
-1504.02832,76.477051,206.298828,49.789429,5.439758,-29.47998,3
-1147.827148,46.447754,298.034668,95.024109,10.177612,-62.461853,3
-526.306152,-95.092773,9.155273,-42.129517,23.94104,47.920227,3
94.848633,-5.859375,1058.227539,4.518333,-17.600338,9.697321,2
164.611816,5.981445,953.918457,10.164085,1.801212,-9.353277,2
-36.560059,-99.975586,1123.291016,17.183128,-0.853817,-5.28681,2
-62.744141,22.094727,1113.342285,28.619591,8.331974,3.891352,2
-915.283203,-7.751465,-308.59375,0.801086,-1.800537,-0.099182,1
91.064453,5.92041,1038.269043,5.220238,-17.546932,12.062433,2
-1372.558594,-452.941895,490.356445,-82.946777,-33.088684,14.633179,3
-10.009766,-4.760742,982.788086,1.886192,-25.016109,10.353449,2
366.394043,297.119141,62.194824,3.997803,-69.236755,-8.491516,3
-19.470215,-148.4375,1053.405762,-19.094643,10.231693,-2.174017,2
-918.395996,-0.854492,-324.707031,-4.348755,-1.586914,-0.617981,1
-39.245605,70.068359,1104.736328,7.974449,-9.696285,2.342585,2
-911.315918,-12.207031,-307.800293,0.816345,-2.746582,0.175476,1
209.960938,34.729004,918.579102,-9.329018,-15.113155,-17.989752,2
-927.246094,5.859375,-317.382812,1.220703,-0.274658,-0.038147,1
42.663574,50.170898,-505.432129,-4.928589,-42.289734,28.953552,3
-153.198242,-93.688965,925.170898,-17.385658,4.128178,15.053156,2
272.827148,264.770508,118.286133,13.031006,-65.620422,-4.516602,3
-917.236328,-12.207031,-307.006836,5.172729,-1.89209,0.205994,1
-2000,-736.022949,-18.737793,16.25824,12.22229,84.41925,3
22.460938,-92.651367,1115.478516,9.897057,1.335819,-6.41596,2
-919.189453,3.90625,-318.17627,5.706787,0.564575,0.450134,1
-30.151367,-39.306641,939.453125,12.636009,-18.286983,10.605219,2
-41.870117,3.78418,927.79541,-8.016762,-6.072323,-11.245367,2
-29.174805,11.657715,894.714355,19.037071,-0.624935,19.485834,2
-2000,116.271973,978.881836,5.317688,70.892334,99.700928,3
-11.59668,50.048828,995.361328,17.640892,-3.241817,1.366022,2
-16.723633,36.010742,969.177246,15.458885,-3.875057,7.683161,2
-1432.983398,-988.586426,19.592285,-42.59491,68.862915,79.299927,3
-8.666992,-49.499512,1019.714355,-6.643471,-11.077206,11.268976,2
128.723145,-111.38916,991.455078,5.655113,14.519413,-15.021917,2
-53.527832,-107.727051,1030.639648,-13.265785,12.078007,0.275019,2
-44.616699,-79.162598,994.20166,8.050743,5.318363,-3.661749,2
161.499023,-0.366211,916.809082,11.049095,2.45734,-8.651373,2
445.007324,-227.233887,-30.029297,47.966003,-52.619934,-30.662537,3
-43.029785,-121.643066,1032.226562,-22.688087,8.682926,-1.639959,2
-62.072754,-117.30957,938.842773,-13.57859,24.231632,-14.617559,2
-353.881836,51.330566,862.060547,39.71273,9.39246,17.547968,2
-1815.063477,353.45459,-429.077148,93.200684,82.298279,7.553101,3
104.675293,-17.76123,865.661621,14.52047,7.569035,7.881525,2
-27.893066,-71.105957,1025.085449,2.565208,24.727543,4.570368,2
-926.269531,-22.521973,-305.297852,6.660461,-2.39563,0.099182,1
-73.181152,-83.557129,941.40625,-3.202614,-9.63525,13.832453,2
-82.580566,-40.222168,1175.65918,15.512291,-4.012386,-1.25086,2
-129.638672,-168.823242,1041.809082,28.390709,-2.349178,-5.630133,2
-164.733887,65.490723,1041.503906,12.513939,-29.700558,15.457514,2
-62.561035,-69.580078,1099.67041,17.556969,-6.423275,2.312067,2
-1384.94873,-250.732422,170.837402,41.908264,49.453735,-14.297485,3
-113.891602,-43.518066,967.590332,0.161949,6.348331,-3.440496,2
68.969727,112.670898,1064.39209,2.626244,-14.006893,9.148005,2
71.105957,-42.297363,992.248535,-10.31321,-2.730648,-18.821356,2
-67.565918,-91.85791,1008.300781,-20.719704,10.643681,-0.510809,2
20.080566,60.424805,983.032227,-8.726295,-0.663082,-16.685125,2
-881.04248,-1122.924805,276.611328,-13.778687,22.377014,78.315735,3
-91.003418,-134.70459,946.105957,-3.896889,22.263248,-12.84754,2
-1400.32959,-636.535645,248.596191,8.049011,64.51416,-24.383545,3
-2000,499.206543,-24.108887,-9.69696,75.561523,17.486572,3
46.264648,0.732422,986.206055,-10.069069,-2.860348,-19.088385,2
-1373.657227,-232.60498,277.34375,25.115967,53.161621,-32.218933,3
-96.191406,-79.772949,977.050781,-20.628151,12.238224,-6.766912,2
-295.593262,125.549316,889.892578,26.262108,-14.487545,27.687433,2
-128.112793,-94.116211,918.579102,29.451195,8.743961,-11.321661,2
10.925293,-99.243164,1155.212402,0.062767,3.372868,6.035212,2
-2000,50.476074,-364.746094,63.430786,56.060791,-7.453918,3
-89.355469,-150.32959,942.443848,-6.582436,17.288883,-11.497137,2
-23.071289,-65.185547,1030.090332,-5.438026,20.302494,5.653742,2
186.096191,46.569824,886.474609,-15.020546,-10.993282,-18.89765,2
-913.146973,-10.437012,-320.251465,0.335693,-2.471924,0.152588,1
53.588867,-313.293457,266.601562,25.756836,-12.870789,-88.592529,3
-91.552734,76.293945,131.286621,42.137146,-49.812317,-88.218689,3
-1045.349121,-112.426758,114.318848,-1.983643,41.221619,38.330078,3
56.82373,164.0625,1052.612305,6.158653,-18.828671,16.13653,2
123.474121,38.452148,971.923828,-5.788979,-5.60693,-18.760321,2
-118.835449,-105.224609,951.171875,-2.409157,-11.794369,13.48913,2
21.606445,7.324219,1006.774902,1.092735,-29.280941,11.947992,2
138.427734,70.373535,1035.15625,5.525414,-9.543697,-4.485723,2
-464.782715,70.495605,959.960938,32.930199,11.795719,27.191523,2
-909.912109,-3.601074,-312.011719,-4.447937,0.480652,-0.473022,1
-901.245117,4.089355,-326.35498,-4.806519,-0.236511,-0.434875,1
-1089.782715,-347.167969,110.412598,-4.150391,58.517456,0.556946,3
81.542969,-6.286621,865.41748,15.77169,5.638798,8.804682,2
-258.056641,5.371094,913.085938,26.819054,-12.572567,1.953486,2
-907.714844,-3.78418,-315.307617,-2.14386,1.296997,0.244141,1
15.258789,121.154785,809.570312,-7.459816,1.663883,-20.812628,2
48.278809,34.423828,1087.463379,5.639854,-18.828671,17.784479,2
127.502441,-291.931152,620.544434,-107.131958,8.110046,-49.949646,3
-2000,518.981934,996.826172,40.222168,13.526917,16.807556,3
-1947.753906,304.199219,583.068848,35.255432,-5.889893,-58.059692,3
-2000,632.385254,-199.09668,45.417786,117.301941,45.707703,3
-19.165039,-39.550781,888.977051,19.471947,3.365238,15.571955,2
36.010742,45.410156,1090.576172,1.436058,-20.690243,17.181757,2
-905.517578,-0.244141,-316.711426,2.113342,-2.7771,-0.259399,1
-354.370117,-127.929688,55.053711,-44.677734,38.978577,45.814514,3
-318.664551,22.705078,981.384277,16.374413,-5.439083,10.376337,2
-15.014648,10.009766,991.943359,19.700829,-1.052181,6.43194,2
-2000,218.444824,575.256348,62.614441,39.505005,-19.813538,3
-120.97168,-82.641602,1100.280762,18.953148,-6.125729,1.602533,2
-13.85498,-36.682129,1025.695801,-6.742653,16.564091,6.668451,2
-1569.580078,104.309082,185.913086,56.755066,30.853271,-19.271851,3
-1329.406738,-261.59668,182.617188,-46.882629,34.294128,28.488159,3
40.283203,6.958008,1112.670898,-5.636391,-21.521847,16.373041,2
-908.752441,2.563477,-322.021484,-2.197266,-3.135681,-0.717163,1
-2000,852.905273,-574.584961,102.890015,-34.317017,-22.018433,3
81.542969,-6.469727,-210.449219,-20.729065,-46.577454,2.693176,3
60.913086,9.155273,1001.342773,-2.256569,-0.464718,-21.049139,2
-31.616211,-132.93457,1032.226562,-29.020485,10.735233,0.786188,2
-303.710938,299.865723,-228.271484,-27.030945,-15.678406,13.48877,3
-46.569824,0.488281,966.003418,26.040855,3.380497,11.001947,2
21.30127,-129.089355,1036.437988,-1.753029,34.149845,-3.539679,2
-303.100586,20.812988,130.859375,-52.238464,1.38855,19.683838,3
-173.583984,-54.56543,917.175293,-9.107765,-28.235714,-5.477545,2
-122.192383,-43.640137,936.462402,35.547081,-0.479977,-7.407782,2
-796.142578,75.012207,-18.554688,26.908875,2.876282,24.040222,3
-909.912109,-6.713867,-312.255859,2.929688,-1.548767,0.061035,1
11.291504,-115.844727,1135.803223,11.827293,-2.166073,3.349665,2
-1412.841797,1.281738,-22.827148,11.886597,86.517334,-38.223267,3
129.516602,-101.989746,1128.845215,8.043114,-2.44836,6.729486,2
-19.348145,-32.958984,1027.282715,-2.714333,16.480167,7.294062,2
-521.42334,197.753906,-10.131836,19.683838,-18.89801,28.198242,3
-1061.340332,-173.828125,114.868164,-62.393188,21.408081,61.775208,3
-407.409668,86.486816,943.847656,31.52639,5.570133,30.342463,2
50.964355,-98.205566,1120.178223,-1.928505,3.84589,6.698969,2
15.563965,-108.154297,1139.099121,14.428917,-2.379696,3.570917,2
-747.070312,-714.84375,-758.178711,-34.934998,-36.651611,128.02124,3
-53.649902,4.516602,962.219238,22.104088,4.357059,12.398127,2
32.958984,72.32666,987.060547,-6.765541,-6.263058,-15.105841,2
82.519531,26.855469,980.407715,26.498619,3.250797,-21.079657,2
-1877.441406,-847.77832,-936.218262,-26.077271,74.424744,86.532593,3
-19.53125,90.209961,837.82959,2.176109,0.427921,-12.763617,2
-27.038574,82.336426,1009.033203,11.705223,-21.048824,17.036798,2
-2000,-33.691406,-738.15918,-95.779419,-20.042419,23.727417,3
-2000,-458.251953,341.73584,122.032166,107.955933,35.202026,3
9.216309,-48.76709,1026.672363,2.496544,-14.182369,12.390497,2
-91.61377,-129.943848,962.82959,-9.000954,15.984257,-8.880255,2
-58.959961,-143.676758,1248.901367,32.716576,7.767399,2.792719,2
7.69043,-88.134766,1025.57373,-7.452187,25.925358,2.029779,2
-37.475586,-25.390625,1005.371094,-11.541542,20.821293,8.064631,2
15.930176,251.708984,65.612793,-33.52356,-6.217957,18.280029,3
-363.28125,255.432129,-186.584473,-1.296997,-31.288147,20.41626,3
-2000,251.464844,-411.254883,103.874207,51.055908,-13.595581,3
64.453125,-15.563965,1085.998535,4.472557,-29.059689,14.801386,2
-912.414551,-4.394531,-323.303223,3.143311,-0.617981,0.091553,1
-27.404785,32.714844,962.402344,17.92318,-1.57861,11.444452,2
-94.299316,102.233887,860.168457,5.838219,9.072025,-11.443731,2
-113.220215,-152.34375,946.777344,-8.176979,16.174992,-9.498236,2
-1862.670898,-194.946289,-172.058105,90.454102,86.196899,10.5896,3
-17.63916,97.839355,789.978027,9.706322,1.389225,-15.250799,2
-799.865723,89.782715,65.795898,46.394348,11.314392,12.481689,3
-1282.592773,-322.998047,-28.564453,39.764404,20.591736,11.810303,3
73.669434,35.27832,1071.289062,6.974998,-18.805782,17.814997,2
-1627.258301,-557.250977,-872.680664,35.02655,-53.100586,99.578857,3
-75.744629,151.245117,2.807617,-38.246155,-18.257141,15.937805,3
-65.246582,-148.31543,951.11084,-7.200417,16.31995,-10.123846,2
-1111.877441,133.605957,223.388672,88.424683,39.901733,-57.426453,3
101.257324,-44.433594,1077.941895,1.893822,-11.321346,8.171442,2
-1052.001953,-250,29.846191,-6.347656,45.471191,16.151428,3
40.771484,-13.427734,1064.27002,5.082909,-25.313656,14.969233,2
-911.315918,-3.417969,-309.997559,-5.821228,0.679016,-0.358582,1
-1485.595703,60.119629,328.979492,75.942993,-3.890991,-52.154541,3
-32.043457,-63.903809,1035.522461,-6.9105,18.440922,5.356195,2
-666.870117,486.206055,-1033.874512,63.087463,-54.985046,-53.596497,3
126.281738,-129.760742,1149.780273,6.006065,0.008304,5.020502,2
-1806.70166,812.255859,113.342285,5.081177,4.272461,-4.554749,3
-332.519531,-36.254883,1014.221191,13.734642,4.700382,15.083673,2
-1069.885254,644.958496,-1127.624512,133.224487,8.216858,-112.167358,3
-82.214355,-140.930176,1050.78125,8.920494,5.264957,-4.829046,2
-2000,87.524414,-785.766602,-91.194153,-0.923157,25.367737,3
-843.322754,651.123047,-1582.214355,73.944092,-22.628784,-47.50061,3
332.824707,-202.880859,-130.981445,23.986816,-60.684204,-16.548157,3
-892.578125,26.306152,-333.679199,7.507324,-0.541687,0.526428,1
-11.779785,12.634277,941.894531,23.309532,-1.792233,18.196466,2
-50.598145,-4.821777,956.115723,22.905174,5.928715,14.358881,2
189.51416,23.254395,1058.654785,13.284508,-0.388424,-6.461737,2
-116.577148,-87.463379,967.407227,5.31179,-0.81567,15.480402,2
-461.242676,247.009277,-86.120605,23.590088,-23.254395,9.643555,3
-2000,-241.455078,636.230469,-42.625427,-10.643005,52.482605,3
-3.723145,-42.114258,993.103027,-14.326271,19.631107,7.255915,2
-443.359375,145.141602,-1070.3125,3.250122,-39.268494,-57.327271,3
-1578.674316,322.875977,57.373047,39.123535,38.795471,-5.744934,3
-1525.146484,114.562988,268.859863,21.217346,34.469604,-16.769409,3
94.055176,228.149414,-783.447266,37.918091,-23.780823,-67.070007,3
186.645508,84.777832,1082.824707,2.557579,-15.090267,-4.15003,2
98.022461,202.941895,53.894043,-15.953064,-30.86853,16.578674,3
-912.536621,-4.821777,-320.129395,3.738403,-1.487732,-0.190735,1
-53.100586,-72.753906,1012.145996,8.249107,20.012577,4.501703,2
-2000,217.346191,-556.274414,-54.664612,83.992004,31.188965,3
-42.96875,-86.303711,1014.465332,-25.846657,11.353214,2.136591,2
6.286621,-100.891113,1024.230957,3.228966,31.69318,2.991083,2
25.939941,50.354004,1019.348145,14.398399,-1.82275,-8.422491,2
-2000,129.577637,656.738281,46.859741,20.355225,-74.234009,3
135.803223,-10.742188,881.591797,16.397301,4.746159,3.15893,2
0.427246,-50.170898,1042.84668,-4.057106,-12.610714,12.192133,2
-1374.145508,150.085449,153.625488,66.627502,29.762268,-20.904541,3
-2000,382.202148,-613.40332,-33.157349,121.650696,23.696899,3
88.317871,-101.013184,1008.605957,-16.920265,9.094913,-16.738531,2
37.04834,-83.740234,1112.792969,6.852928,0.038822,-5.744574,2
-2000,-548.828125,213.684082,8.155823,15.586853,55.854797,3
156.677246,50.109863,1013.73291,5.075279,-5.317013,-7.506964,2
-908.26416,-3.479004,-311.096191,-2.876282,-0.282288,-0.144958,1
-17.333984,24.597168,902.832031,21.844688,-0.045101,15.732172,2
-108.154297,15.258789,1118.408203,18.358055,-0.06036,1.13714,2
-34.484863,16.418457,964.355469,26.132408,3.235538,8.964899,2
-134.155273,-2.380371,906.188965,44.717613,-6.408016,-5.080816,2
142.333984,284.545898,160.339355,-16.410828,-35.079956,11.901855,3
-1221.740723,-293.151855,220.275879,-41.427612,17.14325,30.49469,3
118.713379,-126.037598,1023.010254,-11.358437,12.741764,-14.632818,2
-910.03418,-31.616211,-304.443359,4.058838,-0.617981,0.091553,1
-5.615234,43.273926,976.257324,11.87307,-7.354061,3.40307,2
-10.253906,45.288086,988.891602,9.294334,-10.352413,-1.197454,2
-912.29248,15.991211,-324.645996,2.365112,0.549316,-0.175476,1
219.177246,173.76709,1.342773,15.815735,-27.404785,-54.801941,3
424.01123,60.791016,-608.337402,-35.926819,10.864258,34.698486,3
376.037598,369.506836,16.418457,-15.632629,-80.467224,-38.391113,3
57.739258,75.256348,781.921387,-3.431496,-5.317013,-15.044806,2
-1349.304199,-166.870117,502.258301,-18.013,-37.17804,9.025574,3
-1887.084961,538.818359,-1330.871582,133.407593,-2.105713,-3.349304,3
-1971.191406,133.056641,-51.025391,67.047119,9.872437,-35.713196,3
50.537109,-16.662598,867.553711,16.610924,8.972843,12.138727,2
-910.03418,-3.234863,-319.030762,-4.959106,-0.747681,-0.411987,1
-0.549316,-10.375977,382.141113,18.02063,-45.845032,-76.446533,3
-1350.097656,755.67627,-1576.477051,127.357483,-3.959656,-65.826416,3
-26.855469,-121.582031,1027.160645,-29.279884,10.582645,0.625971,2
-35.400391,36.071777,942.687988,19.723717,-0.289242,13.962152,2
-247.680664,46.325684,1025.57373,13.192955,-16.661922,15.907648,2
-909.973145,-0.610352,-315.917969,-5.66864,0.1297,0.343323,1
-1259.82666,-336.791992,217.346191,-37.078857,6.355286,42.678833,3
-1307.617188,-229.003906,336.791992,3.662109,48.171997,38.352966,3
5.615234,-101.135254,1029.541016,-7.948097,26.566227,-0.11408,2
-150.695801,-76.538086,940.307617,17.91555,-9.322445,1.221064,2
-63.171387,-83.190918,1211.975098,1.176659,-6.438534,1.510981,2
38.818359,-116.760254,1130.432129,10.751549,-0.57153,3.433588,2
-2000,199.584961,-611.14502,-101.974487,-80.543518,20.28656,3
-47.302246,-79.89502,1027.404785,-13.342079,12.528141,5.012873,2
-110.290527,77.758789,835.388184,1.687828,12.337406,-17.654058,2
-1015.74707,-85.998535,-99.54834,30.136108,27.084351,16.723633,3
-1086.669922,-1203.979492,-323.486328,-21.751404,-15.74707,89.256287,3
-3.662109,-84.289551,1002.685547,6.219688,27.130802,6.142023,2
-1424.072266,-344.482422,237.365723,-89.126587,-72.845459,-1.091003,3
164.245605,11.962891,899.597168,13.391319,3.632267,-6.530401,2
23.803711,-27.893066,991.027832,0.917259,-19.202511,12.939814,2
-1798.034668,-292.419434,-4.455566,85.342407,114.768982,32.302856,3
-92.529297,-75.134277,940.063477,-6.643471,28.122623,-15.296576,2
34.423828,-137.939453,1044.189453,-9.748634,25.696476,-6.194708,2
-83.374023,-45.959473,1074.401855,20.868126,-7.476131,-0.831243,2
-124.938965,-15.686035,890.625,-1.188454,25.39893,-15.884039,2
117.30957,108.886719,177.856445,14.10675,-36.697388,-64.071655,3
94.238281,52.062988,1004.516602,42.695824,-2.723019,3.021601,2
195.373535,-125.549316,-167.907715,-2.624512,-57.998657,-5.523682,3
-58.959961,-101.501465,1019.226074,-22.634682,9.468754,-1.037237,2
36.437988,-113.769531,1026.306152,-1.371559,32.593449,-5.759832,2
5.79834,-96.313477,1014.587402,5.678001,28.938969,5.508783,2
-903.808594,-2.075195,-324.09668,5.592346,-1.228333,0.274658,1
-1388.85498,-423.339844,275.32959,-64.285278,-7.797241,16.181946,3
-1140.441895,-415.83252,207.885742,55.381775,43.716431,4.28772,3
-190.795898,126.403809,974.487305,21.936241,-30.494015,25.856379,2
161.743164,-6.713867,857.36084,4.678551,5.272587,-4.264471,2
-2000,-919.128418,-993.530273,-62.080383,-29.426575,88.340759,3
3.78418,79.528809,1032.165527,13.849083,-16.013424,14.221552,2
-212.097168,-43.212891,909.057617,14.64254,-4.882137,6.386164,2
-69.335938,-62.62207,1018.188477,8.767906,16.94556,3.425959,2
351.745605,73.486328,125.549316,-17.921448,-37.773132,-62.919617,3
249.267578,-60.119629,50.415039,44.0979,10.879517,-53.459167,3